condition,sentence_id,user_speaker,layer,strategy,reference_count,distance
native_leave_one_speaker_out,18,jvs003,6,nearest,3,0.264043
native_leave_one_speaker_out,18,jvs003,6,top_k_mean,3,0.274296
wrong_target,18,jvs005_other_sentence,6,median,3,0.555486
native_leave_one_speaker_out,18,jvs003,12,mean,3,0.225699
native_leave_one_speaker_out,18,jvs003,12,median,3,0.212015
native_leave_one_speaker_out,18,jvs003,12,trimmed_mean,3,0.225699
native_leave_one_speaker_out,18,jvs003,12,nearest,3,0.207038
native_leave_one_speaker_out,18,jvs003,12,top_k_mean,3,0.209526
wrong_target,18,jvs005_other_sentence,12,median,3,0.49879
native_leave_one_speaker_out,18,jvs003,18,mean,3,0.169524
native_leave_one_speaker_out,18,jvs003,18,median,3,0.15735
native_leave_one_speaker_out,18,jvs003,18,trimmed_mean,3,0.169524
native_leave_one_speaker_out,18,jvs003,18,nearest,3,0.155693
native_leave_one_speaker_out,18,jvs003,18,top_k_mean,3,0.156522
wrong_target,18,jvs005_other_sentence,18,median,3,0.428971
native_leave_one_speaker_out,18,jvs003,24,mean,3,0.221603
native_leave_one_speaker_out,18,jvs003,24,median,3,0.203871
native_leave_one_speaker_out,18,jvs003,24,trimmed_mean,3,0.221603
native_leave_one_speaker_out,18,jvs003,24,nearest,3,0.202017
native_leave_one_speaker_out,18,jvs003,24,top_k_mean,3,0.202944
wrong_target,18,jvs005_other_sentence,24,median,3,0.669828
native_leave_one_speaker_out,18,jvs004,6,mean,3,0.320116
native_leave_one_speaker_out,18,jvs004,6,median,3,0.339115
native_leave_one_speaker_out,18,jvs004,6,trimmed_mean,3,0.320116
native_leave_one_speaker_out,18,jvs004,6,nearest,3,0.278536
native_leave_one_speaker_out,18,jvs004,6,top_k_mean,3,0.308825
wrong_target,18,jvs005_other_sentence,6,median,3,0.539466
native_leave_one_speaker_out,18,jvs004,12,mean,3,0.243201
native_leave_one_speaker_out,18,jvs004,12,median,3,0.257888
native_leave_one_speaker_out,18,jvs004,12,trimmed_mean,3,0.243201
native_leave_one_speaker_out,18,jvs004,12,nearest,3,0.213671
native_leave_one_speaker_out,18,jvs004,12,top_k_mean,3,0.23578
wrong_target,18,jvs005_other_sentence,12,median,3,0.498364
native_leave_one_speaker_out,18,jvs004,18,mean,3,0.189062
native_leave_one_speaker_out,18,jvs004,18,median,3,0.195529
native_leave_one_speaker_out,18,jvs004,18,trimmed_mean,3,0.189062
native_leave_one_speaker_out,18,jvs004,18,nearest,3,0.165671
native_leave_one_speaker_out,18,jvs004,18,top_k_mean,3,0.1806
wrong_target,18,jvs005_other_sentence,18,median,3,0.427259
native_leave_one_speaker_out,18,jvs004,24,mean,3,0.237284
native_leave_one_speaker_out,18,jvs004,24,median,3,0.258922
native_leave_one_speaker_out,18,jvs004,24,trimmed_mean,3,0.237284
native_leave_one_speaker_out,18,jvs004,24,nearest,3,0.190573
native_leave_one_speaker_out,18,jvs004,24,top_k_mean,3,0.224747
wrong_target,18,jvs005_other_sentence,24,median,3,0.667473
native_leave_one_speaker_out,19,jvs001,6,mean,3,0.291256
native_leave_one_speaker_out,19,jvs001,6,median,3,0.27375
native_leave_one_speaker_out,19,jvs001,6,trimmed_mean,3,0.291256
native_leave_one_speaker_out,19,jvs001,6,nearest,3,0.25174
native_leave_one_speaker_out,19,jvs001,6,top_k_mean,3,0.262745
wrong_target,19,jvs005_other_sentence,6,median,3,0.549667
native_leave_one_speaker_out,19,jvs001,12,mean,3,0.220375
native_leave_one_speaker_out,19,jvs001,12,median,3,0.204486
native_leave_one_speaker_out,19,jvs001,12,trimmed_mean,3,0.220375
native_leave_one_speaker_out,19,jvs001,12,nearest,3,0.198533
native_leave_one_speaker_out,19,jvs001,12,top_k_mean,3,0.201509
wrong_target,19,jvs005_other_sentence,12,median,3,0.507338
native_leave_one_speaker_out,19,jvs001,18,mean,3,0.167643
native_leave_one_speaker_out,19,jvs001,18,median,3,0.1561
native_leave_one_speaker_out,19,jvs001,18,trimmed_mean,3,0.167643
native_leave_one_speaker_out,19,jvs001,18,nearest,3,0.154786
native_leave_one_speaker_out,19,jvs001,18,top_k_mean,3,0.155443
wrong_target,19,jvs005_other_sentence,18,median,3,0.429696
native_leave_one_speaker_out,19,jvs001,24,mean,3,0.237027
native_leave_one_speaker_out,19,jvs001,24,median,3,0.228352
native_leave_one_speaker_out,19,jvs001,24,trimmed_mean,3,0.237027
native_leave_one_speaker_out,19,jvs001,24,nearest,3,0.201562
native_leave_one_speaker_out,19,jvs001,24,top_k_mean,3,0.214957
wrong_target,19,jvs005_other_sentence,24,median,3,0.706931
native_leave_one_speaker_out,19,jvs002,6,mean,3,0.285845
native_leave_one_speaker_out,19,jvs002,6,median,3,0.275935
native_leave_one_speaker_out,19,jvs002,6,trimmed_mean,3,0.285845
native_leave_one_speaker_out,19,jvs002,6,nearest,3,0.27375
native_leave_one_speaker_out,19,jvs002,6,top_k_mean,3,0.274843
wrong_target,19,jvs005_other_sentence,6,median,3,0.542703
native_leave_one_speaker_out,19,jvs002,12,mean,3,0.215509
native_leave_one_speaker_out,19,jvs002,12,median,3,0.20678
native_leave_one_speaker_out,19,jvs002,12,trimmed_mean,3,0.215509
native_leave_one_speaker_out,19,jvs002,12,nearest,3,0.204486
native_leave_one_speaker_out,19,jvs002,12,top_k_mean,3,0.205633
wrong_target,19,jvs005_other_sentence,12,median,3,0.506899
native_leave_one_speaker_out,19,jvs002,18,mean,3,0.161569
native_leave_one_speaker_out,19,jvs002,18,median,3,0.154786
native_leave_one_speaker_out,19,jvs002,18,trimmed_mean,3,0.161569
native_leave_one_speaker_out,19,jvs002,18,nearest,3,0.153567
native_leave_one_speaker_out,19,jvs002,18,top_k_mean,3,0.154176
wrong_target,19,jvs005_other_sentence,18,median,3,0.429696
native_leave_one_speaker_out,19,jvs002,24,mean,3,0.226211
native_leave_one_speaker_out,19,jvs002,24,median,3,0.232344
native_leave_one_speaker_out,19,jvs002,24,trimmed_mean,3,0.226211
native_leave_one_speaker_out,19,jvs002,24,nearest,3,0.201562
native_leave_one_speaker_out,19,jvs002,24,top_k_mean,3,0.216953
wrong_target,19,jvs005_other_sentence,24,median,3,0.706931
native_leave_one_speaker_out,19,jvs003,6,mean,3,0.287113
native_leave_one_speaker_out,19,jvs003,6,median,3,0.275935
native_leave_one_speaker_out,19,jvs003,6,trimmed_mean,3,0.287113
native_leave_one_speaker_out,19,jvs003,6,nearest,3,0.25174
native_leave_one_speaker_out,19,jvs003,6,top_k_mean,3,0.263838
wrong_target,19,jvs005_other_sentence,6,median,3,0.549667
native_leave_one_speaker_out,19,jvs003,12,mean,3,0.217607
native_leave_one_speaker_out,19,jvs003,12,median,3,0.20678
native_leave_one_speaker_out,19,jvs003,12,trimmed_mean,3,0.217607
native_leave_one_speaker_out,19,jvs003,12,nearest,3,0.198533
native_leave_one_speaker_out,19,jvs003,12,top_k_mean,3,0.202656
wrong_target,19,jvs005_other_sentence,12,median,3,0.507338
native_leave_one_speaker_out,19,jvs003,18,mean,3,0.164238
native_leave_one_speaker_out,19,jvs003,18,median,3,0.1561
native_leave_one_speaker_out,19,jvs003,18,trimmed_mean,3,0.164238
native_leave_one_speaker_out,19,jvs003,18,nearest,3,0.153567
native_leave_one_speaker_out,19,jvs003,18,top_k_mean,3,0.154833
wrong_target,19,jvs005_other_sentence,18,median,3,0.426864
native_leave_one_speaker_out,19,jvs003,24,mean,3,0.2359
native_leave_one_speaker_out,19,jvs003,24,median,3,0.232344
native_leave_one_speaker_out,19,jvs003,24,trimmed_mean,3,0.2359
native_leave_one_speaker_out,19,jvs003,24,nearest,3,0.228352
native_leave_one_speaker_out,19,jvs003,24,top_k_mean,3,0.230348
wrong_target,19,jvs005_other_sentence,24,median,3,0.698909
native_leave_one_speaker_out,19,jvs004,6,mean,3,0.32993
native_leave_one_speaker_out,19,jvs004,6,median,3,0.333663
native_leave_one_speaker_out,19,jvs004,6,trimmed_mean,3,0.32993
native_leave_one_speaker_out,19,jvs004,6,nearest,3,0.30785
native_leave_one_speaker_out,19,jvs004,6,top_k_mean,3,0.320756
wrong_target,19,jvs005_other_sentence,6,median,3,0.542703
native_leave_one_speaker_out,19,jvs004,12,mean,3,0.246959
native_leave_one_speaker_out,19,jvs004,12,median,3,0.247508
native_leave_one_speaker_out,19,jvs004,12,trimmed_mean,3,0.246959
native_leave_one_speaker_out,19,jvs004,12,nearest,3,0.235263
native_leave_one_speaker_out,19,jvs004,12,top_k_mean,3,0.241385
wrong_target,19,jvs005_other_sentence,12,median,3,0.506899
native_leave_one_speaker_out,19,jvs004,18,mean,3,0.183815
native_leave_one_speaker_out,19,jvs004,18,median,3,0.183048
native_leave_one_speaker_out,19,jvs004,18,trimmed_mean,3,0.183815
native_leave_one_speaker_out,19,jvs004,18,nearest,3,0.176353
native_leave_one_speaker_out,19,jvs004,18,top_k_mean,3,0.179701
wrong_target,19,jvs005_other_sentence,18,median,3,0.426864
native_leave_one_speaker_out,19,jvs004,24,mean,3,0.257632
native_leave_one_speaker_out,19,jvs004,24,median,3,0.247002
native_leave_one_speaker_out,19,jvs004,24,trimmed_mean,3,0.257632
native_leave_one_speaker_out,19,jvs004,24,nearest,3,0.244728
native_leave_one_speaker_out,19,jvs004,24,top_k_mean,3,0.245865
wrong_target,19,jvs005_other_sentence,24,median,3,0.698909
native_leave_one_speaker_out,20,jvs001,6,mean,3,0.29449
native_leave_one_speaker_out,20,jvs001,6,median,3,0.279406
native_leave_one_speaker_out,20,jvs001,6,trimmed_mean,3,0.29449
native_leave_one_speaker_out,20,jvs001,6,nearest,3,0.262516
native_leave_one_speaker_out,20,jvs001,6,top_k_mean,3,0.270961
wrong_target,20,jvs005_other_sentence,6,median,3,0.602513
native_leave_one_speaker_out,20,jvs001,12,mean,3,0.223564
native_leave_one_speaker_out,20,jvs001,12,median,3,0.214886
native_leave_one_speaker_out,20,jvs001,12,trimmed_mean,3,0.223564
native_leave_one_speaker_out,20,jvs001,12,nearest,3,0.207867
native_leave_one_speaker_out,20,jvs001,12,top_k_mean,3,0.211376
wrong_target,20,jvs005_other_sentence,12,median,3,0.550116
native_leave_one_speaker_out,20,jvs001,18,mean,3,0.173423
native_leave_one_speaker_out,20,jvs001,18,median,3,0.167264
native_leave_one_speaker_out,20,jvs001,18,trimmed_mean,3,0.173423
native_leave_one_speaker_out,20,jvs001,18,nearest,3,0.158472
native_leave_one_speaker_out,20,jvs001,18,top_k_mean,3,0.162868
wrong_target,20,jvs005_other_sentence,18,median,3,0.476607
native_leave_one_speaker_out,20,jvs001,24,mean,3,0.224649
native_leave_one_speaker_out,20,jvs001,24,median,3,0.225691
native_leave_one_speaker_out,20,jvs001,24,trimmed_mean,3,0.224649
native_leave_one_speaker_out,20,jvs001,24,nearest,3,0.194442
native_leave_one_speaker_out,20,jvs001,24,top_k_mean,3,0.210067
wrong_target,20,jvs005_other_sentence,24,median,3,0.749206
native_leave_one_speaker_out,20,jvs002,6,mean,3,0.281718
native_leave_one_speaker_out,20,jvs002,6,median,3,0.279406
native_leave_one_speaker_out,20,jvs002,6,trimmed_mean,3,0.281718
native_leave_one_speaker_out,20,jvs002,6,nearest,3,0.275089
native_leave_one_speaker_out,20,jvs002,6,top_k_mean,3,0.277248
wrong_target,20,jvs005_other_sentence,6,median,3,0.579442
native_leave_one_speaker_out,20,jvs002,12,mean,3,0.211353
native_leave_one_speaker_out,20,jvs002,12,median,3,0.207867
native_leave_one_speaker_out,20,jvs002,12,trimmed_mean,3,0.211353
native_leave_one_speaker_out,20,jvs002,12,nearest,3,0.206645
native_leave_one_speaker_out,20,jvs002,12,top_k_mean,3,0.207256
wrong_target,20,jvs005_other_sentence,12,median,3,0.539202
native_leave_one_speaker_out,20,jvs002,18,mean,3,0.158735
native_leave_one_speaker_out,20,jvs002,18,median,3,0.158472
native_leave_one_speaker_out,20,jvs002,18,trimmed_mean,3,0.158735
native_leave_one_speaker_out,20,jvs002,18,nearest,3,0.156682
native_leave_one_speaker_out,20,jvs002,18,top_k_mean,3,0.157577
wrong_target,20,jvs005_other_sentence,18,median,3,0.46997
native_leave_one_speaker_out,20,jvs002,24,mean,3,0.203914
native_leave_one_speaker_out,20,jvs002,24,median,3,0.194442
native_leave_one_speaker_out,20,jvs002,24,trimmed_mean,3,0.203914
native_leave_one_speaker_out,20,jvs002,24,nearest,3,0.191935
native_leave_one_speaker_out,20,jvs002,24,top_k_mean,3,0.193188
wrong_target,20,jvs005_other_sentence,24,median,3,0.722008
native_leave_one_speaker_out,20,jvs003,6,mean,3,0.291616
native_leave_one_speaker_out,20,jvs003,6,median,3,0.275089
native_leave_one_speaker_out,20,jvs003,6,trimmed_mean,3,0.291616
native_leave_one_speaker_out,20,jvs003,6,nearest,3,0.262516
native_leave_one_speaker_out,20,jvs003,6,top_k_mean,3,0.268802
wrong_target,20,jvs005_other_sentence,6,median,3,0.602513
native_leave_one_speaker_out,20,jvs003,12,mean,3,0.230361
native_leave_one_speaker_out,20,jvs003,12,median,3,0.219546
native_leave_one_speaker_out,20,jvs003,12,trimmed_mean,3,0.230361
native_leave_one_speaker_out,20,jvs003,12,nearest,3,0.214886
native_leave_one_speaker_out,20,jvs003,12,top_k_mean,3,0.217216
wrong_target,20,jvs005_other_sentence,12,median,3,0.550116
native_leave_one_speaker_out,20,jvs003,18,mean,3,0.173243
native_leave_one_speaker_out,20,jvs003,18,median,3,0.167264
native_leave_one_speaker_out,20,jvs003,18,trimmed_mean,3,0.173243
native_leave_one_speaker_out,20,jvs003,18,nearest,3,0.16105
native_leave_one_speaker_out,20,jvs003,18,top_k_mean,3,0.164157
wrong_target,20,jvs005_other_sentence,18,median,3,0.476607
native_leave_one_speaker_out,20,jvs003,24,mean,3,0.237708
native_leave_one_speaker_out,20,jvs003,24,median,3,0.225691
native_leave_one_speaker_out,20,jvs003,24,trimmed_mean,3,0.237708
native_leave_one_speaker_out,20,jvs003,24,nearest,3,0.225365
native_leave_one_speaker_out,20,jvs003,24,top_k_mean,3,0.225528
wrong_target,20,jvs005_other_sentence,24,median,3,0.749206
native_leave_one_speaker_out,20,jvs004,6,mean,3,0.323149
native_leave_one_speaker_out,20,jvs004,6,median,3,0.337242
native_leave_one_speaker_out,20,jvs004,6,trimmed_mean,3,0.323149
native_leave_one_speaker_out,20,jvs004,6,nearest,3,0.290658
native_leave_one_speaker_out,20,jvs004,6,top_k_mean,3,0.31395
wrong_target,20,jvs005_other_sentence,6,median,3,0.579442
native_leave_one_speaker_out,20,jvs004,12,mean,3,0.237078
native_leave_one_speaker_out,20,jvs004,12,median,3,0.247938
native_leave_one_speaker_out,20,jvs004,12,trimmed_mean,3,0.237078
native_leave_one_speaker_out,20,jvs004,12,nearest,3,0.206645
native_leave_one_speaker_out,20,jvs004,12,top_k_mean,3,0.227292
wrong_target,20,jvs005_other_sentence,12,median,3,0.539202
native_leave_one_speaker_out,20,jvs004,18,mean,3,0.180877
native_leave_one_speaker_out,20,jvs004,18,median,3,0.191414
native_leave_one_speaker_out,20,jvs004,18,trimmed_mean,3,0.180877
native_leave_one_speaker_out,20,jvs004,18,nearest,3,0.156682
native_leave_one_speaker_out,20,jvs004,18,top_k_mean,3,0.174048
wrong_target,20,jvs005_other_sentence,18,median,3,0.46997
native_leave_one_speaker_out,20,jvs004,24,mean,3,0.235938
native_leave_one_speaker_out,20,jvs004,24,median,3,0.253814
native_leave_one_speaker_out,20,jvs004,24,trimmed_mean,3,0.235938
native_leave_one_speaker_out,20,jvs004,24,nearest,3,0.191935
native_leave_one_speaker_out,20,jvs004,24,top_k_mean,3,0.222874
wrong_target,20,jvs005_other_sentence,24,median,3,0.722008
